title,Job Provider,Salary,Experience,Eligible nation,Company location,Workplace model,Advertisement Duration,Data Source
female secretary,habitalarkan,"$500 - $1,000",Mid career,International,Al Ajwad,OnSite,19 days ago,Bayt.com
محامي متدرب,شركة مراس للمحاماة والاستشارات القانونية,N/A,N/A,Saudi nationals,Al Malik Faysal,OnSite,19 days ago,Bayt.com
محاسب عام,شركة مراس للمحاماة والاستشارات القانونية,N/A,N/A,International,Al Malik Faysal,OnSite,19 days ago,Bayt.com
ERPNext Specialist,Tariff Trading Company,N/A,Mid career,International,Dammam,OnSite,19 days ago,Bayt.com
Civil Site Engineer,Bhadani Quantity Surveyors & Training Pvt Ltd,"$1,500 - $2,000",Mid career,International,Al Faruq,OnSite,19 days ago,Bayt.com
مهندس موقع مدني,شركة سما الصادق الوطنية للمقاولات المحدودة,$0 - $500,Entry level,International,South Jeddah,OnSite,19 days ago,Bayt.com
مندوب مبيعات,اعلى جودة للدعاية والاعلان,N/A,Mid career,International,Al-Malaz,OnSite,19 days ago,Bayt.com
مندوب مبيعات,ENGINEERING DIMENSIONS,"$1,500 - $2,000",Mid career,International,Al-Shemal,OnSite,19 days ago,Bayt.com
Electrical Engineer,SASEC Engineering,N/A,N/A,International,Khobar,OnSite,19 days ago,Bayt.com
مدير مشاريع مهندس معماري / مدني - مهندس ميكانيكي - مهندس كهرباء - رسام اتوكاد معماري,شركة السوائد للمقاولات العامة,"$2,000 - $3,000",Director/Head·7-12 ,International,As Sulaymaniyah,OnSite,19 days ago,Bayt.com
مهندس مدني مشروعات,شركة توب تايم,N/A,Mid career·3-10 ,International,Khobar,OnSite,19 days ago,Bayt.com
Site supervisor / Operations Manager,Gulf Stars Co. for Automatic Doors LLC,"$1,500 - $2,000",Mid career,International,Riyadh,,19 days ago,Bayt.com
حارس امن,شركة المتولي التجارية,N/A,Entry level,Saudi nationals,Dammam,OnSite,19 days ago,Bayt.com
Marketing Coordinator,Finan Group,N/A,Entry level,International,Riyadh,OnSite,19 days ago,Bayt.com
Electrical Engineer For WTG,SEPCO3,"$2,000 - $3,000",Mid career,International,Yanbu,OnSite,19 days ago,Bayt.com
Retail Sales Associate,Design@4321,N/A,Fresh graduate,Saudi nationals,Al Olaya,OnSite,19 days ago,Bayt.com
Leasing Management,Awtad Alakaria Company,N/A,Mid career,International,Riyadh,OnSite,19 days ago,Bayt.com
DESIGN ENGINEER,Progressive GE,N/A,Mid career,International,Saudi Arabia,OnSite,20 days ago,Bayt.com
Customer Service Officer - Hindi speaker,مجموعة المواردكم,"$1,000 - $1,500",Mid career,International,Neom,OnSite,20 days ago,Bayt.com
Facility Site Supervisor,مجموعة المواردكم,"$1,500 - $2,000",Mid career·2-4 ,International,Riyadh,OnSite,20 days ago,Bayt.com
Customer Service Officer - Urdu speaker,مجموعة المواردكم,"$1,000 - $1,500",Mid career,International,Neom,OnSite,20 days ago,Bayt.com
مهندس معماري,N/A,N/A,Management,Saudi nationals,Mecca,OnSite,20 days ago,Bayt.com
مدير موارد بشرية,N/A,N/A,Management,Saudi nationals,Mecca,OnSite,20 days ago,Bayt.com
مهندس انظمة + مختص ذكاء الاعمال,Business Managment Company (BMC),N/A,Entry level,International,Jouf,OnSite,20 days ago,Bayt.com
Cssd Technician فني تعقيم,N/A,N/A,N/A,International,Abha,OnSite,20 days ago,Bayt.com
OOH Salesman,Mayar Foods Company,N/A,N/A,International,Albaha,OnSite,20 days ago,Bayt.com
TT Salesman,Mayar Foods Company,N/A,N/A,International,Hail,OnSite,20 days ago,Bayt.com
OOH Salesman,Mayar Foods Company,N/A,N/A,International,Altaif,OnSite,20 days ago,Bayt.com
Marketing Specialist Food and Beverage,WATHEEQ INVESTMENTS CO,N/A,N/A,International,Riyadh,OnSite,20 days ago,Bayt.com
Dispatcher,Al Rushaid Group,N/A,Mid career,International,Saudi Arabia,OnSite,20 days ago,Bayt.com
Commercial Engineer,Mitsubishi Power Saudi Arabia,N/A,N/A,Saudi nationals,Dammam,OnSite,20 days ago,Bayt.com
Customer Support Enginrrt,Mitsubishi Power Saudi Arabia,N/A,N/A,Saudi nationals,Dammam,OnSite,20 days ago,Bayt.com
Area Sales Manager,Mindfield Resources,N/A,Entry level·3-10 ,International,Tabouk,OnSite,20 days ago,Bayt.com
Equipment Controller,Al Rushaid Group,N/A,Mid career,International,Saudi Arabia,OnSite,20 days ago,Bayt.com
Technical Office Manager (Architect),N/A,N/A,N/A,International,Riyadh,OnSite,20 days ago,Bayt.com
Senior ERP Solution Architect - Solution Delivery Manager,N/A,N/A,N/A,International,Riyadh,OnSite,20 days ago,Bayt.com
Crane Operator,Al Rushaid Group,N/A,Mid career,International,Saudi Arabia,OnSite,20 days ago,Bayt.com
Key Account Manager Sales,arabian auto agency,N/A,N/A,International,Dammam,OnSite,20 days ago,Bayt.com
Sales Representative,Nepras Dubai Industrial Company NDIC,N/A,Mid career,International,Riyadh,OnSite,20 days ago,Bayt.com
"Manager, IT Support & Services",Catrion Group,N/A,Management·5-10 ,International,Jeddah,OnSite,20 days ago,Bayt.com
Receptionist - إستقبال وخدمة عملاء,Danah Real Estate,"$5,000 - $6,000",Mid career,Saudi nationals,Al Ma'athar,OnSite,20 days ago,Bayt.com
Generator Winders,Progressive GE,N/A,Mid career,International,Saudi Arabia,OnSite,20 days ago,Bayt.com
Quality and Safety Inspection,Meituan,N/A,Mid career,International,Riyadh,OnSite,20 days ago,Bayt.com
محاسب,شركة فالكون باك,"$1,500 - $2,000",Mid career,International,Riyadh,OnSite,20 days ago,Bayt.com
Senior Sales Representative,Zahid Tractor & Heavy Machinery Co. Ltd.,N/A,Mid career,Saudi nationals,Riyadh,OnSite,20 days ago,Bayt.com
Social Media Manager,Targi,N/A,N/A,International,Jeddah,OnSite,20 days ago,Bayt.com
Mechanical Engineer,Job Care,N/A,N/A,International,Riyadh,OnSite,20 days ago,Bayt.com
Electrical Engineer,Job Care,N/A,N/A,International,Riyadh,OnSite,20 days ago,Bayt.com
Planning Engineer,Job Care,N/A,N/A,International,Riyadh,OnSite,20 days ago,Bayt.com
Senior Accountant - Saudi (Female),Business Enhancers,N/A,N/A,Saudi nationals,Riyadh,OnSite,20 days ago,Bayt.com
Senior Civil Engineering,Job Care,N/A,N/A,International,Riyadh,OnSite,20 days ago,Bayt.com
اخصائي مشتريات (سعودي - Purchasing Specialis ( Saudi Only,Bin Shehab Company for Trading and Contracting,"$1,500 - $2,000",Mid career,Saudi nationals,Riyadh,OnSite,20 days ago,Bayt.com
Senior Accountant,Business Enhancers,"$2,000 - $3,000",Entry level,Saudi nationals,Riyadh,OnSite,20 days ago,Bayt.com
Digital Marketing Manager (Automotive),Alesayi Motors,N/A,N/A,International,Riyadh,OnSite,21 days ago,Bayt.com
Legal Director,Michael Page,N/A,Student/Internship,International,Mecca,OnSite,21 days ago,Bayt.com
Brand Manager,zaid Alhussain,N/A,Management,International,Al Aqiq,OnSite,21 days ago,Bayt.com
Recruitment Manager,AlasilaCX,N/A,N/A,Saudi nationals,Al Muhammadiyah,OnSite,21 days ago,Bayt.com
Recruitment Specialist,AlasilaCX,N/A,N/A,Saudi nationals,Al Muhammadiyah,OnSite,21 days ago,Bayt.com
محاسب عام,شركة ميه للتطوير والاستثمار العقاري,N/A,Management,International,As Sahafah,OnSite,21 days ago,Bayt.com
محاسب تكاليف,ابو مهل,N/A,Management,International,Aseer,OnSite,21 days ago,Bayt.com
National Sales Manager,N/A,N/A,N/A,International,Jeddah,OnSite,21 days ago,Bayt.com
Service Delivery Manager,AlasilaCX,N/A,N/A,International,Al Muhammadiyah,OnSite,21 days ago,Bayt.com
Network Support Engineer,AlasilaCX,N/A,N/A,International,Al Muhammadiyah,OnSite,21 days ago,Bayt.com
Electrical Technician,N/A,N/A,N/A,International,Riyadh,OnSite,21 days ago,Bayt.com
Mechanical Technician,N/A,N/A,N/A,International,Riyadh,OnSite,21 days ago,Bayt.com
مدير تسويق,Rockline,N/A,Management·5-10 ,International,As Sahafah,OnSite,21 days ago,Bayt.com
Accountant محاسب,Jeddah Cables Company,"$1,500 - $2,000",Entry level·0-10 ,Saudi nationals,Jizan,OnSite,21 days ago,Bayt.com
Hostess,Elite Hospitality - Alnahla Group,N/A,Entry level,International,Riyadh,OnSite,21 days ago,Bayt.com
Contracts Advisor,sraco,N/A,N/A,Saudi nationals,Dammam,OnSite,21 days ago,Bayt.com
Logistic Specialist,sraco,N/A,N/A,Saudi nationals,Dammam,OnSite,21 days ago,Bayt.com
Logistics Officer,sraco,N/A,N/A,Saudi nationals,Dammam,OnSite,21 days ago,Bayt.com
Oil And Gas Project Engineer,شركة علوم العمران للاستشارات الهندسية,N/A,Director/Head,International,Al Malik Abd al Aziz,OnSite,21 days ago,Bayt.com
Supplier Registration,sraco,N/A,N/A,Saudi nationals,Dammam,OnSite,21 days ago,Bayt.com
Senior Sales And Marketing Manager,National Contracting Co Ltd,N/A,Management,International,Khobar,OnSite,21 days ago,Bayt.com
Supply Chain Analyst,sraco,N/A,N/A,Saudi nationals,Dammam,OnSite,21 days ago,Bayt.com
مصفف ارفف,AL Khair,N/A,Entry level,Saudi nationals,Jeddah,OnSite,21 days ago,Bayt.com
Training Program Leading to Employment – Train Traffic Operator (High school),Adif KSA,"$2,000 - $3,000",Fresh graduate,Saudi nationals,Jeddah,OnSite,21 days ago,Bayt.com
محاسب مالي,Al Zoman Contracting Co.,N/A,Mid career·3-5 ,International,Dammam,OnSite,21 days ago,Bayt.com
Inside Sales / Account Executive,FedEx KSA,N/A,N/A,Saudi nationals,Riyadh,OnSite,21 days ago,Bayt.com
مندوب مبيعات لقسم المستلزمات الطبية,Zimmo Trading Co.,N/A,N/A,International,Jeddah,OnSite,21 days ago,Bayt.com
MEP Engineer,Saudi ProTech Company,N/A,Mid career·3-10 ,International,Jeddah,OnSite,21 days ago,Bayt.com
Manufacturing Manager,Saudi Conduit Coating and Contracting Company,N/A,N/A,International,Eastern Province,OnSite,21 days ago,Bayt.com
Factory Merchandiser,Adeem Trading Est.,"$1,000 - $1,500",Entry level,International,Industrial Area-Kharj Road,OnSite,21 days ago,Bayt.com
QA/QC,Al Nafees International Holding,N/A,Mid career·3-5 ,International,Riyadh,OnSite,21 days ago,Bayt.com
"Asst. Manager, Catering Remote Sites",Catrion Group,N/A,Management·4-10 ,International,Ras Al Khair,OnSite,21 days ago,Bayt.com
Senior Production Supervisor - Stamping (EV Manufacturing),Global Management Solutions (GMS),N/A,N/A,International,Jeddah,OnSite,21 days ago,Bayt.com
سكرتارية ادارية,شركة حصاد المقاولات,"$1,000 - $1,500",Entry level,Saudi nationals,Jeddah,OnSite,21 days ago,Bayt.com
Block Sales Representative (مندوب مبيعات بلوك),Afridi Builder Company,"$1,000 - $1,500",Mid career,International,Riyadh,OnSite,21 days ago,Bayt.com
موظف في وكالة سفر وسياحة لديه الخبرة في حجز تزاكر الطيران والفنادق الرحلات والتواصل مع العملاء,Ufuq,N/A,N/A,International,Al-Malaz,,21 days ago,Bayt.com
Housekeeping,hotel alreem,$0 - $500,Mid career·1-4 ,International,Yanbu,OnSite,21 days ago,Bayt.com
Contracts Administrator,COOEC Saudi Arabia,N/A,Mid career,International,Khobar,OnSite,21 days ago,Bayt.com
Auto Electrician car programmer,النجمة الثلاثية لصيانة السيارات,"$500 - $1,000",Mid career·0-5 ,International,Al Muwanisiyah,OnSite,21 days ago,Bayt.com
Engineer/Architect(Interior Fit-Out),Empowering Energy,N/A,N/A,International,Riyadh,OnSite,21 days ago,Bayt.com
وكيل حجوزات طيران (خبرة IATA) (Airline Reservation Agent - IATA Certified),شركة وكالة رحلات الرضا للسفر والسياحة,N/A,N/A,International,Mecca,OnSite,21 days ago,Bayt.com
سكرتير,شركة لمسة محترف للانتاج الفني,"$1,500 - $2,000",Mid career,Saudi nationals,Al-'Aziziyyah,OnSite,21 days ago,Bayt.com
مصمم جرافيكي,linkatsmart,"$500 - $1,000",Mid career,International,Al Quds,OnSite,21 days ago,Bayt.com
"Lead marketer for the government, private, and non-profit sectors مسوق رئيسي للقطاع الحكومي والخاص",Retaj Catering,N/A,Management,International,Mecca,,21 days ago,Bayt.com
Head Chef specializing in Saudi cuisine شيف رئيسي تخصص طبخ سعودي,Retaj Catering,N/A,Mid career,International,Mecca,,21 days ago,Bayt.com
محاسب عام,ALSHROOQ RES,"$500 - $1,000",Mid career·3-5 ,International,Dammam,OnSite,21 days ago,Bayt.com
Quality Assurance (QA) Engineer,MAPA Insaat,N/A,Mid career,International,Jeddah,OnSite,21 days ago,Bayt.com
Civil Site Engineer | Saudi Arabia,N/A,N/A,N/A,International,Jeddah,OnSite,22 days ago,Bayt.com
Landscape Architect,Yuksel Insaat Saudi LLC,N/A,N/A,International,Riyadh,OnSite,22 days ago,Bayt.com
HR Software Specialist (Data Enrty),Yuksel Insaat Saudi LLC,N/A,Mid career·2-5 ,International,Riyadh,OnSite,22 days ago,Bayt.com
HR Supervisor,Yuksel Insaat Saudi LLC,N/A,N/A,Saudi nationals,Riyadh,OnSite,22 days ago,Bayt.com
Environmental Sustainability Coordinator,Yuksel Insaat Saudi LLC,N/A,N/A,International,Riyadh,OnSite,22 days ago,Bayt.com
Administration specialist - Jeddah,N/A,N/A,Entry level,Saudi nationals,Ar-Rawdha,OnSite,22 days ago,Bayt.com
Field Service Mechanical Technical Advisor,Mitsubishi Power Saudi Arabia,N/A,N/A,International,Dammam,OnSite,22 days ago,Bayt.com
Field Instrumentation and Control Engineer,Mitsubishi Power Saudi Arabia,N/A,N/A,International,Eastern Province,OnSite,22 days ago,Bayt.com
Field Service Engineering,Mitsubishi Power Saudi Arabia,N/A,N/A,International,Eastern Province,OnSite,22 days ago,Bayt.com
Machinist,Mitsubishi Power Saudi Arabia,N/A,N/A,International,Eastern Province,OnSite,22 days ago,Bayt.com
Mechanical Fitter,Mitsubishi Power Saudi Arabia,N/A,N/A,International,Eastern Province,OnSite,22 days ago,Bayt.com
Project Support Engineer,Mitsubishi Power Saudi Arabia,N/A,N/A,Saudi nationals,Eastern Province,OnSite,22 days ago,Bayt.com
Dermatologist – Aesthetic Specialist,مجموعة المواردكم,N/A,Mid career,International,Riyadh,OnSite,22 days ago,Bayt.com
مهندس موقع,ncp,N/A,Mid career·3-9 ,International,Al Khalidiyah,OnSite,22 days ago,Bayt.com
Technical Sales Engineer,Saudi Conduit Coating and Contracting Company,N/A,6-Feb,International,Jubail,OnSite,22 days ago,Bayt.com
Technical Sales Engineer,Saudi Conduit Coating and Contracting Company,N/A,6-Feb,International,Dammam,OnSite,22 days ago,Bayt.com
Call Center Agent,AlasilaCX,N/A,N/A,Saudi nationals,Al Muhammadiyah,OnSite,22 days ago,Bayt.com
Estimation Engineer,N/A,N/A,Mid career·2-5 ,Saudi nationals,Jubail,OnSite,22 days ago,Bayt.com
Dog Walker (Freelancer),Pawdi,N/A,Entry level,International,Riyadh,,22 days ago,Bayt.com
Dog Trainer (Freelancer),Pawdi,N/A,N/A,International,Riyadh,,22 days ago,Bayt.com
مهندس طرق,بصمة الرياده للاستشارات الهندسية,N/A,Management,International,Ghirnatah,OnSite,22 days ago,Bayt.com
موظفة نشر في السوشيال ميديا لشركة تسويق,مؤسسة سلطان مخلد بن عواض العكش التجاريه,$0 - $500,Fresh graduate,International,Mecca,,22 days ago,Bayt.com
فني تبريد وتكييف,شركة تمور الأحمدية,"$500 - $1,000",Mid career·3-10 ,International,Alqasim,OnSite,22 days ago,Bayt.com
محامية,JAGCO,N/A,Mid career,Saudi nationals,Khobar,OnSite,22 days ago,Bayt.com
Cyber Security Specialist,Revolve IT Solutions,N/A,Mid career,International,Riyadh,OnSite,22 days ago,Bayt.com
ممثلة خدمة عملاء,elite vet,"$500 - $1,000",Mid career,International,Qurtubah,OnSite,22 days ago,Bayt.com
مشرف خدمة عملاء,elite vet,"$1,000 - $1,500",Management,International,Riyadh,OnSite,22 days ago,Bayt.com
عامل نظافة,فن سوار,$0 - $500,Mid career,International,Al Quds,OnSite,22 days ago,Bayt.com
Consultant For IT LLC Setup In Saudi Arabia,LLC Tewris,"$1,500 - $2,000",Mid career,International,Riyadh,,22 days ago,Bayt.com
Sales Manager,Tadbeer Recruitment Company,N/A,N/A,International,Riyadh,OnSite,22 days ago,Bayt.com
Independent Sales Agent – Oracle Fusion ERP (KSA),Widestreams,N/A,Management,International,Riyadh,OnSite,22 days ago,Bayt.com
Forwarding Freight Specialist,Moheet Al-Shahen For Logistics Services,"$1,000 - $1,500",Mid career,International,Al Khalidiyah,OnSite,22 days ago,Bayt.com
فني صيانة مباني,شركة زمام القوة,N/A,N/A,International,Turaif,OnSite,22 days ago,Bayt.com
محاسب عام,مؤسسة كنافة المحمدية للحلويات,"$500 - $1,000",Mid career,International,Medina,OnSite,22 days ago,Bayt.com
فني صيانة,محل المضمونة للصيانة,"$1,000 - $1,500",Mid career,International,Al Qadisiyah,OnSite,22 days ago,Bayt.com
عون اداري,برج الابراج,$0 - $500,Mid career,International,Khamis Mushait,OnSite,22 days ago,Bayt.com
Mechanical Engineer (BOQ & Estimation) – Food Sector,EJAD United,N/A,Mid career·0-7 ,International,Jeddah,OnSite,22 days ago,Bayt.com
مهندس مدني (Civil Engineer),Diyar Development,N/A,Mid career·5-7 ,International,Eastern Province,OnSite,22 days ago,Bayt.com
منسق/ة ورد,مؤسسة,N/A,Entry level,International,Al-Rawdhah,OnSite,22 days ago,Bayt.com
منسق ورد,مؤسسة,N/A,Entry level,Saudi nationals,Riyadh,OnSite,22 days ago,Bayt.com
مديرة موارد بشرية,شركة كالي لتقنية المعلومات,N/A,Mid career·2-4 ,Saudi nationals,Ar Rabwah,OnSite,22 days ago,Bayt.com
Female Admin officer,Dm consultancy,"$5,000 - $6,000",Entry level,International,Al Wizarat,OnSite,22 days ago,Bayt.com
Country Director – Saudi Arabia (Urban Design & Planning),BORDEAUX plus,"$30,000 - $50,000",Director/Head,Saudi nationals,Riyadh,OnSite,22 days ago,Bayt.com
مندوب مبيعات,عددكم التجارية,N/A,Mid career,International,Al-Bat'ha,OnSite,22 days ago,Bayt.com
Structural Draftsman,SAUDI INTERMAINT,N/A,Mid career,International,Riyadh,OnSite,22 days ago,Bayt.com
مهندس معماري,مكتب الخيار الأمثل للاستشارات الهندسية,N/A,Mid career,International,Al-Malaz,OnSite,22 days ago,Bayt.com
إعلان وظيفي – مندوب مبيعات (دوام كامل) – مدينة أبها,شركة مساحات الأعمال,"$500 - $1,000",Mid career,International,Abha,OnSite,22 days ago,Bayt.com
إعلان وظيفي – مصوّر محترف (دوام كامل) – مدينة أبها,شركة مساحات الأعمال,"$500 - $1,000",Mid career·2-10 ,International,Abha,OnSite,22 days ago,Bayt.com
Sales Representative,KAFF,N/A,N/A,International,Riyadh,OnSite,22 days ago,Bayt.com
Brand Representative,KAFF,N/A,Mid career,International,Riyadh,OnSite,22 days ago,Bayt.com
Urgently required a Female Registered nurses from Pakistan to Saudia,MS SYED IJLAL ENTERPRISES,"$1,000 - $1,500",2-Jan,International,Dammam,OnSite,23 days ago,Bayt.com
